date,vn_retail_buy_vol,vn_retail_buy_value,vn_retail_sell_vol,vn_retail_sell_value,fr_retail_buy_vol,fr_retail_buy_value,fr_retail_sell_vol,fr_retail_sell_value,vn_institute_buy_vol,vn_institute_buy_value,vn_institute_sell_vol,vn_institute_sell_value,fr_institute_buy_vol,fr_institute_buy_value,fr_institute_sell_vol,fr_institute_sell_value
03/31/2025,698336356,16947467275,673378931,16586035528,1294368,36103233.61,2739061,71944641.85,68889374,2539781971,58325106,1622397585,52504320,1660661838,86581320,2903636563
03/28/2025,605814235,14125584325,572981016,13499972503,677310,20725356.45,2196301,57671392.1,36734049,1275816172,69349542,1497117970,61783406,1639333499,60482141,2006697488
03/27/2025,552575079,13716073073,496546931,11469819396,1300180,36042230.26,1473394,28237106.41,37022403,962559219.6,92278148,3145595789,39291606,1343396561,39890795,1414418792
03/26/2025,639407818,15596674112,650844052,15257984914,2297800,64022347.65,1521751,37065260.19,86669453,1854797092,67574273,1679748609,43496661,1226274920,51931656,1766969689
03/25/2025,802264942,17349512725,824461154,18622776334,1868084,45498047.1,2659148,100105478.8,95032181,3258800756,71696146,1583336683,65318011,1704810575,65666770,2052403607
03/24/2025,754249270,16415914703,740866282,15961328007,1283378,29757859.06,3467970,103179652.2,59501205,1517120657,42984922,1251392798,54086237,1586516965,81800916,2233409726
03/21/2025,620786234,12836798198,587316275,12230248108,2426722,55442368.25,3284032,64652550.85,59076066,1388405168,42063408,1045402631,82535567,2659206801,132160874,3599549245
03/20/2025,767321523,16439432560,704230493,14364786000,1018927,34082545.42,3054108,66719907.46,46525452,1313261292,80619907,1979541137,66746091,1870394442,93707485,3246123796
03/19/2025,727027961,18477007135,729680180,17864068639,3886071,86358397.93,877436,25653104.95,84660848,2617592676,63920650,1824893089,66525880,2241217541,87622494,3707560917
03/18/2025,738830063,16366494728,749338346,16216429957,1098213,24448259.39,1989462,56761215.4,50834492,1436544488,42329289,1151805319,61864753,1839955308,58970424,2242446291
03/17/2025,797172957,17195996529,819166735,17324417386,1838358,51493606.3,2373962,60456327.8,51920168,1502188664,46596389,1578950569,63603641,1892334225,46398038,1678188741
03/14/2025,778373779,18606367818,785783288,17822310662,2152476,62211997,1224610,35343535.69,68019819,1662887527,92726721,2219854091,106868098,2672518779,75679553,2926477831
03/13/2025,855399972,20094555900,855226250,20091359753,1750973,49912852.55,2005871,69291271.4,69792533,1810386463,68357661,1966604485,71975176,2482052800,73328872,2309652507
3/12/2025,739220905,17750455441,764231013,17685406955,2013074,47231789.42,2163932,56814026.86,105623694,2408522064,65221118,1639746322,55913982,1713637173,71155592,2537879164
3/11/2025,755372190,17650490205,774542810,18067966173,891315,25223764.25,2790998,51585691.97,59930350,1737881351,36967669,1106416294,61697637,1939369587,63590015,2126996748
3/10/2025,841867109,19102281693,827829865,18331461027,2467568,70729017.9,1783842,51912470.02,68443538,1779071241,77997706,1972559034,54744741,1779933351,59911543,2376082772
3/07/2025,766609421,17071001108,743248663,16351168913,1732886,52646756.95,1481994,46840208.13,60569790,1602508185,84935765,2176831091,61552797,2017100635,60798472,2168416473
3/06/2025,869027277,18133070854,836023999,17777227333,1596430,48611384.73,3032856,72238950.53,46272040,1437206552,96806893,2224938353,89810637,2805921266,70842636,2350405420
3/05/2025,695052203,16624711928,663995040,15805365368,1243060,36398034.11,1446460,31872483.6,47035244,1177328739,64249716,1637792786,177493711,4329567850,191133002,4692975914
3/04/2025,876639945,19562714403,838634797,19077790863,1936575,38117358.65,3016658,68533951.35,57225292,1467246031,68006303,1626743477,60102614,2079983069,86246668,2374992570
3/03/2025,780798093,17112848135,779538094,17314071783,2393976,64963633.2,2479586,70848152.8,73651150,1887976676,56024268,1309062972,65597884,2034990353,84399155,2406795889
02/28/2025,655319094,15131772176,619723968,13941084591,1042444,38699580.12,4057374,99811433.1,66923713,1671164549,70965196,1875931659,52587930,1800450827,81126643,2725259449
02/27/2025,744533938,15878707062,751005456,15851722494,1535547,35406250,2621150,68694420.68,56940224,1448406464,33018409,835879204.2,40419885,1350193891,56784579,1956417548
02/26/2025,624965321,13868332839,609304287,13526464871,1204168,42036262.1,6283914,144987841.4,37284601,1059190975,34959191,1102945047,44139286,1672918599,57045984,1868080915
02/25/2025,704233178,16036519404,710033370,15759981300,1360281,34023157.4,4049471,91271056.25,64883283,1656565656,52727292,1592369985,52080155,1805418875,55746764,2088904752
02/24/2025,719359195,17538548424,713389408,17123214783,2449282,71872735.3,3429324,87117359.34,56974527,1655782026,60105041,1805575775,51295330,1794418274,53154561,2044713541
02/21/2025,604702634,13559331968,591326730,13075185762,2317569,56099363.8,2188241,51400012.14,36008498,1043380385,53189066,1333235189,45855345,1256860405,42180009,1455851158
02/20/2025,614312232,13322677960,612754047,12924445046,1828298,44041812.13,3178541,90561296.24,54084989,1578091685,53083832,1581635564,52284076,1323580642,53493175,1671750193
02/19/2025,633972391,13870648834,663526388,14448880823,1279151,34919004.1,3990408,96012287.63,61664254,1624710214,53932825,1399885556,72954394,1944100030,48420569,1529599415
02/18/2025,553032164,11676127262,565146129,11706233957,1761180,44862248.45,1636323,41416778.45,47462402,1192618767,39118071,1018688673,50415793,1320120872,46771016,1467389740
02/17/2025,710125761,15144353778,728535635,14923314221,1397271,25475331.7,2619867,65071512.76,53638044,1313903128,32288762,933850882.3,51629018,1170233772,53345830,1731729394
02/14/2025,502781722,11902858740,527628913,12039270126,1995650,50011876,2038007,53506960.15,52451343,1409932861,36346404,1094185008,53084810,1480043186,44300201,1655884570
02/13/2025,388890957,9543476378,392554198,9473930886,936507,27079213.3,755035,19793675.48,38093274,1068185535,30787375,904813520.3,35575753,1067120425,39399883,1307323469
2/12/2025,407884767,9414707453,398171232,9060491066,1933134,51072116.46,1601988,33847427.21,32654753,921001332.3,27830629,866715026.4,26287040,893989456.6,41155845,1319716839
2/11/2025,501641588,11730743432,495876595,11279917409,1280187,32410157.06,1352363,39390109.54,34016457,975800644.2,27550819,846610601.6,45273179,1447108579,57431634,2020144692
2/10/2025,631029448,15775350916,600394024,14886756203,2305872,76304224.7,2429105,79779312.4,42127391,1337280386,62859110,1783430241,49601501,1640325910,59381973,2079295681
2/07/2025,474728805,11726102234,461902873,10616594134,1201426,31563127.45,1216895,36782748.45,42851620,1229606579,49525392,1228043399,54296467,1677617671,60433158,2783469330
2/06/2025,429163277,10208388979,423705144,9856040133,1205446,37157553.45,2590776,97482202.48,52347111,1459043512,48279595,1465591700,38636412,1187164656,46776731,1472640664
2/05/2025,426389643,9804165305,441592113,10025899526,2027366,51981177.15,1462879,40835466.93,69250528,1749610083,41105305,1162727267,46483306,1713908157,59990546,2090202461
2/04/2025,512458933,12272414545,481695555,10880199332,1280514,38812675.95,2068244,45070797.2,60295832,1597867615,72560142,2035166574,43561625,1383042720,61272963,2331700854
2/03/2025,423252899,11082207949,364115638,9038250457,919281,26900302.05,2376561,59689603.95,31301944,1140924512,57719746,1723550178,48585274,1692534805,79847453,3121077329
01/24/2025,353655400,7866738438,408616523,9288348037,711529,23233073.15,841815,23597008.88,71369766,2049657969,42354111,1261950362,71526787,2243768060,45451033,1609502132
01/23/2025,369631089,9353477423,407922881,10379462802,2772624,68589952.1,1690253,46001737.7,70982167,2219015002,43966790,1339554943,52014423,1570702814,41820379,1446765709
01/22/2025,413354547,9916434709,423597187,10120990502,1281132,29038086.73,519157,17287068.97,45051500,1196333698,25278641,742412480.7,23094161,876360156.3,33386355,1137476598
01/21/2025,384448146,8816098485,385139273,8887312511,1014942,21328039.14,1394606,40792188.17,37913680,1176088451,35109202,941422088,46750603,1461812646,48484290,1605800834
01/20/2025,357057879,8366294704,361322653,8086805212,836368,19371015.85,1145554,27564469.42,30464565,818944509.4,21507805,850589284.8,27130766,781707946.6,31513566,1021359209
01/17/2025,295760739,6977973295,308540942,7283167263,412868,16886298.05,775252,21748400.75,54547381,1566213489,34238505,786274035.3,56638596,1707821401,63804885,2177704784
01/16/2025,402624718,11087922740,299052483,7462938231,828011,21211036,744637,16771936.65,40561645,1222290773,60369184,1741077565,27045616,974357387.4,110893686,4084994203
01/15/2025,355617877,8305315651,354862473,7840009306,768269,35578925.45,853425,24497822.25,46501303,1141812471,42521655,1202249501,31099556,892932492.6,35749452,1308882911
01/14/2025,290702209,6719279565,267290962,6081200160,813156,20200138.2,382521,14492673.15,38451670,1102717228,43336385,1111010868,19879334,677106714,38836501,1312599944
01/13/2025,369396611,8418448190,407852571,9497600652,657956,17143310.95,2681940,66937828.7,71945663,2311095522,38584025,1160889876,42265982,1354180242,35147676,1375438907
1/10/2025,399774474,8926580078,391319647,8869803358,1064449,27284282.08,377908,9437666.849,43370692,1372883389,43564039,1206385912,24463993,890030447.1,33412014,1131151259
1/09/2025,272908398,6243661020,250905401,5730635491,717685,21436572,367872,13795608.05,19978539,601215059.8,27977995,673980950.7,19719072,636108957.9,34072426,1084009560
1/08/2025,303998534,7116531452,334438691,7633010285,439615,14350368.1,784479,21736167.9,74468108,1995993113,41556448,1034847629,34512315,1060948453,36638954,1498229304
1/07/2025,432050180,10240675984,421826464,10232800440,621400,21977088.2,924817,30174541.22,48085698,1512268254,51666719,1428161187,35132526,1385512467,41471804,1469297625
1/06/2025,430366341,10645230530,446317841,11351184707,1232732,25342881.92,658308,21806920.09,54834476,1750084848,41430869,1157262017,32826911,1252412030,30853442,1142816646
1/03/2025,453745597,11532358466,405641747,9976984025,1136057,31393567.35,432076,17384574.6,33438578,999706566.1,55943468,1819623088,30492388,1159483962,56795329,1908950874
1/02/2025,313828136,8493527551,287250530,7244849910,1370286,34195347.79,723208,16345689.22,38125040,1122214944,63771244,2274207580,31416340,1069673826,32994820,1184208490
12/31/2024,359603761,8855994684,335773423,8563399520,719077,28978523.99,942121,25128831.9,60946399,1758945915,71016185,1750808802,19942067,881487533.4,33479575,1186069502
12/30/2024,393491166,8711124855,400507879,9010302495,968013,27696434.7,568293,17125850,52681000,1394995424,54727727,1456444947,44941450,1440591945,36277730,1090535367
12/27/2024,497897782,12258000790,540071009,14014111421,1003461,29575412.85,1248503,39942486.25,78229679,2753262440,57129943,1614994850,55274611,1796223788,33956078,1168013673
12/26/2024,432652917,10414764147,457168049,10319072596,962644,28019491.75,776600,22453268.85,73398721,1955131586,46203566,1686069606,39522384,1274559892,42388451,1644879645
12/25/2024,610813732,14574738672,663404878,16195165662,1708627,49166698.45,907829,26447459.15,90189453,2700626038,54932103,1328819931,50366411,1478133086,33833413,1252231442
12/24/2024,532563086,12712301472,525051024,12234955876,602507,19198032.15,905350,27186185.35,46447809,1536853402,55627797,2059002464,45368913,1698822721,43398144,1646031101
12/23/2024,401204922,10125777142,399004887,9916941104,1541357,45786835.05,764613,30685748.5,33066126,915664246.1,31483564,844676577.5,38137339,1210218551,42696680,1505143343
12/20/2024,435462999,9778632873,382501080,8943358048,599900,17343702.66,792800,25778355.55,41597095,1314193502,85922945,2179500458,72301093,2417273234,80744262,2378806449
12/19/2024,667910049,15166146056,596744517,13393781225,906369,25356257.66,2557154,70701358.55,41171513,1207311986,87321907,2500072292,35555148,1392732316,58919501,1826991740
12/18/2024,400764158,9954085439,396501833,9981022189,526847,15410303.55,890326,20326815.76,69571653,1737561216,72147817,1704481662,31044372,1034210374,32367054,1035436666
12/17/2024,377806347,9321008545,349006114,8519866060,736719,21756157.35,704104,21706126.01,62827751,1544536576,78485905,1676755155,30249530,1184019438,43424224,1852993376
12/16/2024,426173829,10146355775,403736905,9656995636,601826,17516023.1,884887,20689920.25,51311452,1399727038,66115558,1684323046,35317509,1235426499,42667266,1437016733
12/13/2024,378092986,9057019233,359516483,8743157684,419506,15832825.92,1189384,31501681.2,36898069,998020400.7,52833885,1282962261,36088334,1329262363,37959143,1342513196
12/12/2024,461983672,11240201407,451876269,10850470492,1335394,46372682.2,1910805,56461811.29,35866493,1098877083,39251998,1193267487,28492738,1092243270,34639225,1377494651
12/11/2024,505264610,12529590350,476280071,11673198544,1050354,33245051.85,1135000,39744297.05,51178655,1294150894,69921345,1955005387,41695916,1428793134,51853119,1617831203
12/10/2024,523492099,12148351662,505665657,11850476872,1913252,43010753.98,2461081,59547421.45,39871520,1204944942,49608571,1367934704,29233084,1016144722,36774646,1134493082
12/09/2024,612695343,13923611939,607073365,13451423624,1847275,24563859.33,1851118,57652036.59,75188726,1837185147,80160255,1828293532,33069490,976448369.7,33716096,1424440122
12/06/2024,544799968,13867550129,564806937,14512446844,1414255,37350024.2,1656300,55949317.3,43728438,1383311156,42426141,1095513918,71035586,2353045812,52088869,1977347042
12/05/2024,715101439,16911793677,775814303,18763967398,1417453,43024306.65,3330318,74994227.25,68129389,2107175475,36283782,921277248.5,63757090,1959622739,32976968,1261377324
12/04/2024,477622947,11754230646,443163944,10837129343,1481789,40394147.01,801937,30780197.2,29065434,1134530834,45978601,1399348241,27118154,996184356.2,45343842,1658082202
12/03/2024,550571946,13067330995,528731672,12571180513,1361385,35141881.95,848587,24458066.3,49031114,1299191523,64242806,1569001202,34656984,1225579633,41798364,1462604252
12/02/2024,384798432,9278367416,370964803,8835981734,907715,32463696.45,1157287,27844231.73,36206179,1127411345,42916336,1265545984,39554435,1497834887,46428335,1806705394
11/29/2024,389366235,10441735417,377106545,10571126079,1563530,32103063,800346,24862376.72,42014308,1214455795,52724400,1414987450,38034334,1779892047,40347116,1457210416
11/28/2024,342757483,8152596675,353664053,8706099781,1223096,31240104.65,818295,16989678.65,65209483,1798818768,47690341,1290260322,28315793,1132686017,35333166,1101991783
11/27/2024,329654580,8724738662,324772922,9045014097,765220,19239994.8,886729,21775118.42,30569440,934969518.5,29051495,953853750.8,31758176,1649313834,38036270,1307619043
11/26/2024,441972193,10286878291,467862842,11163608426,1460030,34642375.8,853288,21103366.28,52622516,1492069357,39017152,843783808.4,45996440,1476345249,34317897,1261439673
11/25/2024,370559400,8932958506,378316594,9032533810,2422055,52979024.99,938933,23250917.27,45585661,1324774521,44064191,1280550191,52358015,1635650396,47605413,1610027529
11/22/2024,406413186,9952544689,408092559,10007989243,884410,20172248.47,775865,24053517.6,45059882,1227560205,41944889,1201464094,44489441,1535614132,46033606,1502384420
11/21/2024,312747875,7620829755,321768355,8223114404,642790,19749651.07,1479543,38036052.05,83201724,3079855348,50742961,1616188609,43743757,1444680520,66345287,2287776209
11/20/2024,565145371,13398239860,526970736,12524445634,1187205,35847322.6,1481481,33329754.75,90019096,2533152438,87376637,2189159812,56960043,1815260848,97482861,3035565266
11/19/2024,407096454,10410806791,352819006,9024148830,862326,26762730.95,845037,23354155.63,49096915,1711133796,53944455,1422160847,28932386,1094892092,78379583,2773931576
11/18/2024,512727926,12257961212,451470748,10795670847,1576526,36057482.6,1106414,38799947.18,50811512,1870710754,69569113,1859366898,44762949,1380538948,87732638,2851430705
11/15/2024,581765705,14260461397,563455524,13918059147,1518870,37729921.9,1109801,29299380.3,64887164,2326146304,51282549,1339136223,69184768,2010039195,101508633,3347882069
11/14/2024,558274646,13113372335,517961312,12368988317,26058310,341621995.7,1861128,35487594.8,42063300,1443803828,45451607,1231194352,40924470,1228009003,102046679,2491136898
11/13/2024,519425841,11869590080,521492743,12471612490,763088,27313137.68,1562349,43249274.9,59929810,1939048351,49029822,1162062877,48825852,1490779454,56859677,1649806380
11/12/2024,488889871,11707729760,468942440,11407672462,1160826,40861817.64,1790615,51963693.01,45227628,1499217633,45165116,1191331543,27729431,954943496.5,47109585,1551785009
11/11/2024,650785381,16591373569,637506514,16169377470,1472793,50361375.55,1220427,40092932.18,71046890,2056993583,56958814,1521882151,25830208,889339335.3,53449517,1856715309
11/08/2024,459043999,11799238159,427459253,10873664186,1072333,27846649.9,1586094,57963407.5,40064133,1245995422,35365519,1003107836,24870834,827827265.7,60640433,1966172068
11/07/2024,380568968,9753187873,379972028,9744238207,2464679,67473864.19,1393032,49732974.4,35491122,1205487581,28364585,823829703.9,46482436,1435734723,55277560,1844083156
11/06/2024,426387192,10939764390,429234833,11240953219,1404631,41182457.95,1655173,46373254.9,65880950,2179576693,57796175,1495614635,34511888,1003753770,39498480,1381336203
